y,ymin,ymax,.width,.point,.interval,ali_ug_l,cens_ali_ug_l
55.82735201592756,47.82434745552806,67.49087184432143,0.95,median,qi,45.80000000000001,none
67.44983157526067,59.13013172556005,75.01800684223227,0.95,median,qi,36.75999999999999,none
61.83227939761973,52.48605935839412,71.07936217613927,0.95,median,qi,46.59000000000003,none
25.558176375160897,17.053796395527915,32.85465496402514,0.95,median,qi,16.2846457,none
16.769976294852206,8.723376323345326,24.09941976684675,0.95,median,qi,22.196658900000003,none
53.322106879657035,43.43061771866211,61.19370058996554,0.95,median,qi,29.711016599999994,none
59.592987247396835,30.26938034460726,69.30056804114174,0.95,median,qi,32,none
61.66669276439052,46.068136000703696,71.03137436854554,0.95,median,qi,46,none
96.89022192354003,79.92321925896952,110.76891581509886,0.95,median,qi,107,none
72.228736746965,59.68873179027062,81.22074507893664,0.95,median,qi,53,none
4.450690660082726,-4.079760903183407,11.978207200920831,0.95,median,qi,1.9461465999999987,none
4.209073086833671,-4.757391612531908,12.141648043052392,0.95,median,qi,5.656854249492381,left
3.618323307335997,-4.689304863039083,11.632610590087488,0.95,median,qi,2.6922700500000047,none
23.61817356244615,14.980374900667451,31.52054689907355,0.95,median,qi,0.4808305999999902,none
19.147462840174324,11.743753424216168,25.823188441175017,0.95,median,qi,5.878943600000014,none
13.452993131893646,6.29085776643284,19.87954240001887,0.95,median,qi,17.7781832,none
19.617297413180665,13.055614766914308,26.006724308232165,0.95,median,qi,21.25472809999999,none
12.443949761757013,6.31290058725275,18.55534448285998,0.95,median,qi,13.741211060000005,none
8.40561667467409,0.25290553138747973,16.452370969913265,0.95,median,qi,7.817467969999996,none
21.76426052778177,14.043951327898279,29.72927921860314,0.95,median,qi,7.282477499999999,none
25.149924352582175,18.118178337955698,32.735185273718336,0.95,median,qi,34.30572509999999,none
5.475217688573849,-1.3116154330573748,12.635369477451277,0.95,median,qi,0.5930000000000035,none
17.233897632401117,10.020731926909974,24.63973383254733,0.95,median,qi,18.340384299999997,none
16.265104596196533,7.5048369959618695,24.92329435301338,0.95,median,qi,14,none
37.74240678007546,28.062761699556564,45.024306513986176,0.95,median,qi,20,none
44.195782322681495,35.592221937820604,51.59770242863306,0.95,median,qi,38,none
64.88267780925949,52.864574405858576,91.57347303682758,0.95,median,qi,80.30000000000001,none
54.7987067998956,48.72160053000233,68.25223114061188,0.95,median,qi,57.299999999999955,none
46.510182242410934,41.99705798220821,51.212255824351736,0.95,median,qi,94.7,none
51.0277472654566,43.201131044892215,64.63522761815388,0.95,median,qi,52.900000000000034,none
52.84770526553274,43.26088286894454,77.09644206570765,0.95,median,qi,65.5,none
50.3210307837344,43.30650001077073,68.62092952383156,0.95,median,qi,57.89999999999998,none
51.89674544219456,42.325694443598806,75.3609409649113,0.95,median,qi,64.80000000000001,none
43.37738366271327,36.993876603427694,57.792777245473744,0.95,median,qi,44.69999999999999,none
47.258431910429465,40.87953200650982,62.921068480072165,0.95,median,qi,51.60000000000002,none
47.892013543668995,41.234265573655136,65.71158924828413,0.95,median,qi,54.10000000000002,none
48.17870438514632,42.2183941410065,61.78568446520299,0.95,median,qi,47.60000000000002,none
55.2766713700914,39.630962649487735,85.85804312101233,0.95,median,qi,71.80000000000001,none
48.799638938884144,43.12166344199508,59.787217738796215,0.95,median,qi,43.200000000000045,none
44.344652641032276,38.98527088883572,56.0183091570207,0.95,median,qi,23.09999999999997,none
71.74649299562137,64.8368660312818,78.61816036664759,0.95,median,qi,87.58283228382487,none
66.91712785609725,60.46222637820364,73.29400591613289,0.95,median,qi,76.15160702912846,none
69.49270778373545,62.706380548305695,75.98347291125727,0.95,median,qi,113.52021862154992,none
67.83139415751799,62.40268960518507,73.24047299189795,0.95,median,qi,23.23291929103158,none
58.669392021009536,53.278453925488215,64.02577542901734,0.95,median,qi,58.100973204689694,none
56.330828148788484,50.68048194383109,61.88160828579449,0.95,median,qi,75.55835684467849,none
58.55651482800214,52.826581516203866,64.33349597877506,0.95,median,qi,67.32305458281462,none
49.175360091413765,44.55891405478938,53.90326714737232,0.95,median,qi,38.72779622937435,none
46.209072427636926,41.55089834609922,50.859059806987865,0.95,median,qi,45.07873905323584,none
36.79664831122085,31.181966080635544,42.35147016551456,0.95,median,qi,22.728339135614988,none
51.601967652837516,46.27213731291231,57.14273867884531,0.95,median,qi,31.637880140996288,none
49.76450968573513,44.205830863283595,55.54872426882919,0.95,median,qi,30.82861026425502,none
44.561086590528916,39.62254893943239,49.7396702650986,0.95,median,qi,38.47665553934985,none
16.151819937274595,10.27082863248041,22.158419335630946,0.95,median,qi,14.744,none
30.60954113800163,25.635735567789798,35.680764306850605,0.95,median,qi,28.524,none
26.686192016610796,21.121632340996243,31.91050744829007,0.95,median,qi,16.776999999999987,none
30.121411162889245,24.568837538881883,35.67070268387517,0.95,median,qi,11.677999999999995,none
34.70791877333657,28.309318451225156,41.30989043052926,0.95,median,qi,43.153689799999995,none
40.672725743464824,35.56953030568394,46.25888837980919,0.95,median,qi,41.99905380000001,none
39.249303956222505,34.38013679746778,44.7694322235687,0.95,median,qi,44.3931216,none
55.3565765912857,50.20110096695367,60.66133481697085,0.95,median,qi,71.82166610000002,none
56.01315530198144,50.67151891467425,61.540621992554506,0.95,median,qi,51.69886339999999,none
66.34330195912808,60.99647204214538,71.61626695833392,0.95,median,qi,86.52881969999999,none
36.5328679971661,29.68279355741613,43.08159654021446,0.95,median,qi,30,none
33.887118077360995,25.342193238422364,40.57787638591853,0.95,median,qi,15,none
37.41164848186755,27.170382779096634,46.12615265510866,0.95,median,qi,27,none
46.13673212126423,36.26600878242516,55.45797037827774,0.95,median,qi,40,none
26.78487671945558,19.643834193253976,33.597196428609635,0.95,median,qi,25,none
41.69411001622204,34.38067147504508,48.48794893378883,0.95,median,qi,48,none
45.24416921496922,39.225279342597865,50.94408802342744,0.95,median,qi,40,none
75.55090166957743,68.27142353346106,84.8824329182024,0.95,median,qi,96,none
36.003675803680046,1.214756160187742,57.65579696316231,0.95,median,qi,46,none
51.78524657077416,44.864717419109915,57.87691087665524,0.95,median,qi,43,none
81.246281744854,73.87597730705008,88.18264412643364,0.95,median,qi,80,none
37.19047466756411,29.907255543611136,43.380681010325205,0.95,median,qi,30,none
51.282054284931235,43.34211940715147,59.71253857569746,0.95,median,qi,53.10000000000002,none
63.51000010715131,55.117463575192524,72.12592787740945,0.95,median,qi,62.39999999999998,none
70.04987134493572,60.12399502588706,90.05510059286811,0.95,median,qi,86.5,none
63.45796556398193,54.70725777513876,72.27562946387037,0.95,median,qi,64.10000000000002,none
42.45642516175383,33.77763975916278,51.50702533078599,0.95,median,qi,41.69999999999999,none
29.628012215403068,20.890702995571015,38.254817973869265,0.95,median,qi,28.5,none
103.4583029109525,82.29872374916815,133.03383168817948,0.95,median,qi,118.30000000000008,none
58.96328125366288,52.32579429570694,71.64062282281414,0.95,median,qi,55.400000000000034,none
61.66728912309601,52.29663772694409,83.6610577723612,0.95,median,qi,72.20000000000005,none
45.04899813074624,37.39459720355749,63.5028685437416,0.95,median,qi,52.89999999999998,none
58.82144784160185,48.967867551928194,67.73779420376962,0.95,median,qi,5.656854249492381,left
34.75956766662418,26.382298544504263,42.68688932965948,0.95,median,qi,5.656854249492381,left
69.49931943800166,60.192088674443305,77.80522974802406,0.95,median,qi,5.656854249492381,left
9.543415729179191,1.8097887767936993,19.27700008758768,0.95,median,qi,12,none
1.158318587967461,-5.839084431847729,7.690664519343234,0.95,median,qi,2,none
8.9354291592195,1.788510416422866,16.140270301175914,0.95,median,qi,9,none
10.52452794558544,3.5887321071143674,16.167875772514567,0.95,median,qi,10,none
10.380754257102575,4.0988604812243725,16.500202231345018,0.95,median,qi,9,none
10.78909483397442,3.7012256262884202,17.108895568229677,0.95,median,qi,7,none
15.390704640363538,8.806975481430554,21.279992244394403,0.95,median,qi,16,none
18.76793025564307,12.27769808307725,26.821115389564927,0.95,median,qi,39,none
17.70533109594026,11.548497293409328,24.011882918042147,0.95,median,qi,24,none
21.80443359212738,15.237523081229329,27.950385911650894,0.95,median,qi,26,none
27.69114183892903,22.74503204692758,33.34300171049989,0.95,median,qi,35,none
25.18423093132234,18.449773397613146,32.39211784906315,0.95,median,qi,35,none
24.15537396749489,17.011482092086727,30.56080368753763,0.95,median,qi,23,none
24.285147821726625,16.326308318116194,30.400426644756934,0.95,median,qi,17,none
24.97357316534731,20.103922334392752,30.769034695805153,0.95,median,qi,24,none
24.375210652177387,16.950607755928477,30.75379920885875,0.95,median,qi,30,none
18.288856981950403,11.072519242365523,24.166969869676898,0.95,median,qi,13,none
25.318879220136985,18.3949709571686,31.32212800658067,0.95,median,qi,23,none
41.36914641097705,36.17679379849563,47.18859867252186,0.95,median,qi,42,none
38.0946608615318,32.62625497315092,43.718182354937,0.95,median,qi,34,none
32.54338263254445,26.016160032180945,37.73460415605157,0.95,median,qi,22,none
31.12236382811328,24.773670709634217,37.12673650742285,0.95,median,qi,34,none
31.828075499926932,21.013148778749123,36.704603563728284,0.95,median,qi,13,none
27.19019174055,20.92588112942608,32.58926854576153,0.95,median,qi,31,none
27.06209228913317,21.67910158252832,34.089096489877434,0.95,median,qi,21,none
29.40295982389994,24.190699073856415,34.27299591275864,0.95,median,qi,24,none
27.727042524680208,22.28938514641319,32.59091455276308,0.95,median,qi,25,none
29.445404006209927,23.20151151097306,34.49699927686338,0.95,median,qi,22,none
29.320796725628885,23.594012432172214,34.24083967061965,0.95,median,qi,25,none
24.678734978612532,18.871328011730867,29.728045838156472,0.95,median,qi,20,none
30.774649451475817,23.467290440933795,38.03151195911713,0.95,median,qi,30,none
15.874603383889674,10.228839762779824,21.36060320609164,0.95,median,qi,18,none
12.409071981934893,6.729313901056971,17.761975800233227,0.95,median,qi,14,none
11.759302505144005,6.228708743671539,17.72812172191222,0.95,median,qi,13,none
11.408488545428384,4.859580017084704,17.73152912635865,0.95,median,qi,13,none
16.20476415704713,8.702603167006004,22.153378759455773,0.95,median,qi,12,none
16.282353624943198,9.130717192512476,21.857124162988665,0.95,median,qi,12,none
19.230071684608017,12.156852796370814,25.616924605070423,0.95,median,qi,16,none
13.182861429731922,5.625377505682544,19.1350653734571,0.95,median,qi,8,none
15.839750533275332,9.2676703055337,24.57775400666946,0.95,median,qi,22,none
17.884245777126573,12.850591455133928,23.636052939051293,0.95,median,qi,27,none
27.985037580121706,22.220176863552926,33.02813476903389,0.95,median,qi,20,none
11.467345431555144,2.699668881252296,19.19246114390926,0.95,median,qi,2,none
10.253069162312407,1.9611310866081348,16.939460343431982,0.95,median,qi,6,none
6.516894560797764,-0.9174900798360784,13.575225128631438,0.95,median,qi,5.900000000000006,none
22.831320050241352,15.344286071876834,31.34052215777365,0.95,median,qi,35,none
13.65743267408238,5.1069438087357995,20.34771315432556,0.95,median,qi,5,none
6.136599969551108,-1.5838911844282848,13.289592716421344,0.95,median,qi,4.700000000000003,none
7.833990440735047,0.39543688402453275,15.384802514582608,0.95,median,qi,10.300000000000011,none
5.685015967301087,-1.7664383092042832,13.071155335582173,0.95,median,qi,4,none
10.325964695594632,1.8542916485328749,18.06652965534971,0.95,median,qi,11,none
17.619817008978117,9.07880535003076,24.595245900714524,0.95,median,qi,10,none
19.112309559896048,11.852726774579533,26.124247532202908,0.95,median,qi,14.09530749999999,none
20.077792431684372,13.01095884921118,26.84632292368667,0.95,median,qi,14.125424899999985,none
40.70246001274217,32.43221232189835,48.536297323994084,0.95,median,qi,17.943087300000002,none
40.35715321376493,32.16551453018491,49.22779685141872,0.95,median,qi,55.728011400000014,none
25.370328770409287,17.997527917975845,32.390997962810374,0.95,median,qi,0.9329999999999928,none
37.7887571319118,29.583726904087197,45.25066525409219,0.95,median,qi,43.62810750000003,none
43.45790814865767,35.20887084904929,51.49676892647411,0.95,median,qi,NA,none
33.344045647559966,25.884906493241946,40.675008080002804,0.95,median,qi,51.80671260000001,none
22.498962374119074,15.709299140898155,29.846662897393696,0.95,median,qi,22.39255440999999,none
60.475878517671774,50.10991151433334,70.90151180075374,0.95,median,qi,22.227105300000005,none
50.7773389269338,42.956635213616345,58.52499136217454,0.95,median,qi,45.03316000000001,none
26.761113322680494,19.94516733941984,33.81679056976473,0.95,median,qi,37.08977630000001,none
40.047688249367944,30.188814935959567,48.41099600555818,0.95,median,qi,16.8287086,none
29.246441113454082,20.48075020254607,36.26074591609503,0.95,median,qi,24.844844600000016,none
20.636156295486998,12.317793882864656,27.753462500619,0.95,median,qi,13.486289,none
6.26285031574424,-0.33059851156861086,13.698739107544869,0.95,median,qi,1.3611295899999902,none
18.413101019621756,2.427546283723444,37.23047316316868,0.95,median,qi,10.042330390000004,none
6.563074032709199,-1.2563363823461298,14.356823145616646,0.95,median,qi,4.65659814,none
9.916983345949918,2.7607629115501373,18.252756999185912,0.95,median,qi,21.706682379999997,none
5.265765810586631,-2.419107906385306,12.821978680954185,0.95,median,qi,3.39775006,none
4.569790272976116,-1.3743765504430732,10.828162061742615,0.95,median,qi,7.8344425999999885,none
71.42133437277103,62.21727891492208,80.53269389480192,0.95,median,qi,178.1003744320619,none
62.946558153677785,55.67637452192481,69.97679770860766,0.95,median,qi,63.00295151033277,none
48.67748184007168,42.19818669454171,55.787597581376964,0.95,median,qi,42.48478332569209,none
60.47490859532872,53.73289450373032,67.67480662708725,0.95,median,qi,79.69070703911876,none
47.46339208598134,41.212308311668544,54.075867828513545,0.95,median,qi,51.780391508928915,none
41.50651415089917,35.54452257852522,48.32617979186212,0.95,median,qi,48.35678885569476,none
15.373105935586171,7.346681056339815,23.55360705040541,0.95,median,qi,19,none
40.378992974826005,30.636116288942148,46.90745706206373,0.95,median,qi,25,none
38.017271502068624,31.361088118325135,44.52416769136743,0.95,median,qi,32,none
42.39743949971686,34.233572246310345,49.10329206045788,0.95,median,qi,28,none
42.61232411457057,35.799247916482074,49.08687626195559,0.95,median,qi,37,none
14.615269034471346,7.165030238345079,21.69947600241065,0.95,median,qi,17,none
7.452389343119426,-1.0521986480975039,17.19376899656913,0.95,median,qi,27,none
25.73024949003263,18.6323797746758,32.61485464112327,0.95,median,qi,26,none
16.185884066309377,7.734782849552504,64.72222417910767,0.95,median,qi,69,none
35.919313650859166,29.799437856541424,42.24731543735079,0.95,median,qi,35,none
33.00164131665923,26.610584881562456,39.71910217860274,0.95,median,qi,37,none
32.68955903957155,25.722148985375455,41.83144268130278,0.95,median,qi,100,none
42.75962548602473,35.577982404576204,52.39121365238723,0.95,median,qi,62,none
26.186363058356967,17.988546155462533,33.5066606875817,0.95,median,qi,4.311000000000007,none
30.504720753103786,21.501386120829338,39.65092798039079,0.95,median,qi,45.97199999999998,none
37.65057434280261,29.026008901771043,46.21095235530563,0.95,median,qi,49.01106379999999,none
37.58044878811715,29.28573547383925,45.51752470970607,0.95,median,qi,22.09311440000002,none
22.54825516320048,14.856915720335447,30.153128477392972,0.95,median,qi,20.864000000000004,none
35.6846678420725,28.183253060004606,44.54134827338109,0.95,median,qi,45.29900000000001,none
11.570309097413064,4.576391519246084,18.35658260519364,0.95,median,qi,17.281000000000006,none
13.19830575911065,6.144576238940557,20.11349072961589,0.95,median,qi,13.910996099999991,none
16.85293693499414,10.247994782599163,23.48488536115268,0.95,median,qi,1.1786248999999884,none
29.952913516404497,22.658602469591827,37.44268565064234,0.95,median,qi,20.090611800000005,none
28.83624284976687,21.916948361361694,35.945657658321835,0.95,median,qi,32.811916,none
16.482610730520882,9.166004817529485,24.296609771948646,0.95,median,qi,17.929000000000002,none
16.69943663454624,10.295961423648073,24.002143257525766,0.95,median,qi,33.08099999999999,none
10.788199808223494,3.3054879653188785,19.076301672658655,0.95,median,qi,13.801605840000008,none
20.72574519350288,14.52230171404538,27.757369029155843,0.95,median,qi,15.8878531,none
16.700207786495803,9.535563297663543,23.63922504976934,0.95,median,qi,3.2779999999999916,none
24.29308580132259,17.699510907685365,30.761907429717475,0.95,median,qi,41.4941015,none
23.78215387317718,16.920422663073342,30.64814308069927,0.95,median,qi,21.335513299999988,none
7.213699726926768,-1.2218489023975887,17.245670433152295,0.95,median,qi,21.003,none
38.692113279208414,30.504823467934436,48.17233872287344,0.95,median,qi,60.27645100000001,none
17.94554916141008,10.047693692547208,25.002263445967344,0.95,median,qi,12.149,none
19.360626409532276,11.371976728779421,26.26335526157304,0.95,median,qi,4.4115684000000215,none
6.406761060853052,-1.7040616634702277,14.484673238233814,0.95,median,qi,8.207000000000008,none
15.968026612748567,8.425807702189902,23.72916333196766,0.95,median,qi,15.011368700000006,none
24.512191365342538,16.182090103653263,34.608884188635344,0.95,median,qi,41.79900000000001,none
8.250010605872072,1.0920835027652862,15.061226319075796,0.95,median,qi,7.996000000000009,none
15.860015599577562,8.99819050793601,22.41065769565102,0.95,median,qi,7.999343600000003,none
19.0383269597167,12.087432086568803,25.616308970345017,0.95,median,qi,11.468078300000016,none
15.706142014436171,7.952159356401891,24.474785700225176,0.95,median,qi,35.240999999999985,none
17.038287220707943,9.350863927556729,24.92966690773961,0.95,median,qi,6.757203299999986,none
26.750830603342813,19.40585392541342,34.21979947735446,0.95,median,qi,16.02000000000001,none
37.02958913456936,29.311292507040655,44.38849981983353,0.95,median,qi,46.98399810000001,none
5.949382656926829,-1.9901200589004946,13.661393215344544,0.95,median,qi,3.7109999999999985,none
9.95827955846941,3.149946493562279,16.4436646676674,0.95,median,qi,6.724762600000005,none
7.865382793852197,1.3204945320980475,14.567828224677172,0.95,median,qi,0.30864456999999845,none
14.49762211570388,7.131655470045334,21.384069092967525,0.95,median,qi,0.2007840999999928,none
12.266240190985918,4.873461058446595,19.52338880706683,0.95,median,qi,15.09201849,none
43.31399768524754,35.51523305988663,50.61253593719568,0.95,median,qi,53.12010429999998,none
41.47880358884191,33.92244120242621,49.070095558901556,0.95,median,qi,8.869919699999969,none
18.308562381750058,11.042871615652434,25.058696287455255,0.95,median,qi,21.194999999999993,none
18.15985603452002,10.583728117300737,24.854737156762027,0.95,median,qi,5.121671800000001,none
20.77211970439865,13.494805647210875,27.443933525870996,0.95,median,qi,7.458165100000002,none
12.434905479519948,4.279321680027936,20.628775009523967,0.95,median,qi,10.110336110000006,none
18.358539861726605,11.064992751677375,26.590295203662134,0.95,median,qi,34.05052533,none
14.575397107022365,7.14290020854769,21.21610992216181,0.95,median,qi,6.149000000000001,none
20.422285537189115,13.219762900233937,26.786818569720094,0.95,median,qi,25.89506710000001,none
16.599254599060455,8.894625687958666,23.423045019351,0.95,median,qi,1.150714800000003,none
11.025104113604401,2.9194686516589643,19.357917394784653,0.95,median,qi,2.4819999999999993,none
14.260636112278972,4.742031805423765,28.769923855340203,0.95,median,qi,38,none
20.06868132063793,11.19333151247979,29.461300253083873,0.95,median,qi,24,none
32.46848559772038,24.172227814743398,42.22837287217687,0.95,median,qi,37,none
30.244375396781756,21.03009770581217,65.46736952065405,0.95,median,qi,66,none
47.847284685554826,41.23793158592478,55.55005107430462,0.95,median,qi,47,none
34.62611210555047,26.86642914237494,42.98100359196426,0.95,median,qi,26,none
37.01526780650762,29.78605250136057,46.9746825755997,0.95,median,qi,74,none
59.34114696810786,51.8641414787,69.25418712515153,0.95,median,qi,76,none
17.810849816882673,11.573167471306657,25.210859094654392,0.95,median,qi,7.0090000000000146,none
38.851695538903684,33.12520659924633,45.5750457711034,0.95,median,qi,40.1055192,none
21.424035761615308,14.491012296890617,29.26581521143202,0.95,median,qi,31.045999999999992,none
15.343165077942308,8.680305573602402,22.90534853800613,0.95,median,qi,18.6796794,none
10.342373819215625,2.1813624467487447,18.498910926361223,0.95,median,qi,19.872,none
17.830912766742323,10.230059999702009,25.582065730744254,0.95,median,qi,21.269325179999996,none
13.615325353974637,5.517243244041611,21.35775463149047,0.95,median,qi,0.11297849999999698,none
26.206841709532377,18.546095934877446,33.90960666844391,0.95,median,qi,37.0215341,none
21.96781574329259,14.524879368480352,29.223942757570786,0.95,median,qi,5.150523300000003,none
5.0327688498019505,-3.067228439455047,12.350450811963979,0.95,median,qi,4,none
10.38542753515053,2.4985701262021127,18.115706969386572,0.95,median,qi,20,none
16.19448310510669,8.99640690081511,22.985613235187216,0.95,median,qi,17,none
13.855861515649757,5.86838590036724,30.085380871172045,0.95,median,qi,34,none
14.944473133684928,6.960171899622474,22.574236292943525,0.95,median,qi,12,none
3.8886088117065665,-4.1748314276305205,11.551928549845556,0.95,median,qi,2,none
5.523746936794261,-2.179899251854843,12.795843379347152,0.95,median,qi,5,none
9.330249614108611,1.1792082686029404,16.860465097305987,0.95,median,qi,5,none
16.077539618845186,10.847499282968451,21.629223909804665,0.95,median,qi,10.840000000000003,none
22.18098983127096,16.812876293105315,27.71863087444975,0.95,median,qi,25.161130299999996,none
18.2102021555309,11.974141926768208,24.54315515662329,0.95,median,qi,16.123999999999995,none
24.15247772070882,18.057322028104792,30.371796721549078,0.95,median,qi,31.20706629999998,none
33.96887089903592,27.828517987438392,40.04743593078263,0.95,median,qi,29.850921599999992,none
39.875703215633976,33.25987311136547,46.35292550367034,0.95,median,qi,37.07884139999999,none
-0.7723393190040131,-12.855579826235255,12.486191112339105,0.95,median,qi,25.097,none
11.460183040537615,3.516176708679772,19.949775338935638,0.95,median,qi,10.961409799999998,none
28.91936979799922,22.254838895675572,36.49548880760592,0.95,median,qi,32.022999999999996,none
30.94148934415331,24.64980113500774,38.68156536593844,0.95,median,qi,23.784160799999995,none
39.89908979817896,33.13665278936094,48.36613972373608,0.95,median,qi,65.809832,none
68.24388759160801,37.881011590866166,87.84141733119209,0.95,median,qi,85.34020354,none
12.393301318190437,5.001486502307264,21.81046196172002,0.95,median,qi,28.18782326,none
31.08452053697261,24.08288918775668,39.524742327338394,0.95,median,qi,47.51473609999999,none
27.460677303040825,20.68348996954393,34.887692507043134,0.95,median,qi,19.854657299999985,none
26.780731945885744,19.6988223448594,34.35350275887138,0.95,median,qi,45.929,none
30.848828873136974,23.713735311675183,38.334905729112336,0.95,median,qi,32.94115399999998,none
27.512665183205666,20.689042811946877,34.96109461454182,0.95,median,qi,4.016002399999991,none
30.267031839170553,22.707434885184913,38.47008673953701,0.95,median,qi,23.52500000000001,none
44.037296333838924,36.185960227643335,53.40223285595365,0.95,median,qi,67.0448825,none
12.751534573900695,5.889584654043054,19.95240048952792,0.95,median,qi,2.146000000000015,none
32.63611091780632,22.145962282299806,42.30835565386627,0.95,median,qi,52.61956692,none
19.219841592042815,12.850865101424045,25.90746418232796,0.95,median,qi,24.865294600000013,none
3.3749792134239307,-4.446867081013102,11.3156299613644,0.95,median,qi,2.5470000000000006,none
10.719448959525666,2.1102327801780567,19.132721507807116,0.95,median,qi,16.8621951,none
8.008939978646389,-0.22405134246386507,16.48542776015942,0.95,median,qi,9.5297415,none
16.136108629526504,9.157226720529254,23.51955143352391,0.95,median,qi,10.037000000000006,none
23.599538137770097,16.57378633217035,31.44708821701922,0.95,median,qi,34.30729340000002,none
12.251481881722786,3.9399601299938807,19.347373655749525,0.95,median,qi,5.7690000000000055,none
16.40267302049128,8.293897331217595,23.617766091943324,0.95,median,qi,4.824105500000002,none
18.577230775645845,10.208645490152183,25.57617361238856,0.95,median,qi,1.711810100000008,none
